date,embedding,headline,Cluster
2023-09-07,"[-3.13725531e-01 -2.03137383e-01 -3.46318752e-01  1.37686372e-01
  3.80856059e-02 -1.90563470e-01 -8.35930631e-02  5.90817779e-02
  6.32823348e-01  3.46869826e-02 -8.23081732e-02 -4.51821297e-01
 -1.72126725e-01 -9.68546420e-03  4.85567242e-01  7.75260478e-02
  1.07729346e-01 -9.89612713e-02  1.96725845e-01  6.20812103e-02
 -1.25128567e-01  2.16622148e-02 -2.43112639e-01  1.55404031e-01
 -1.20550863e-01 -2.10665047e-01  3.62438083e-01  1.58609793e-01
 -7.93046206e-02 -1.47923768e-01  1.14133127e-01  9.47593600e-02
 -1.58623904e-01 -2.70276573e-02  1.36666924e-01  1.17637351e-01
  1.34374902e-01  1.85340255e-01  6.50959387e-02 -1.29793182e-01
  1.32802501e-01 -8.71101543e-02 -4.74678069e-01 -2.46703029e-01
 -2.76640981e-01  9.29609835e-02  2.62879461e-01 -3.37786563e-02
 -8.49840716e-02  2.99839020e-01 -8.73075873e-02  3.11565638e-01
  8.72826017e-03  3.13828766e-01 -4.41689603e-02 -1.66487157e-01
  1.91753674e-02 -7.09541887e-02 -3.94874066e-02  4.69197705e-02
  1.27239376e-01 -8.61176327e-02 -3.61996621e-01  6.11454211e-02
 -5.42240078e-03 -1.89127460e-01  2.44582295e-01  2.79290169e-01
  3.23084667e-02  2.43092310e-02 -1.01001479e-01  8.75805691e-02
  1.82793677e-01 -1.34560108e-01 -4.21680883e-02 -1.80707052e-02
  3.51573825e-01 -3.91016454e-01 -2.13797037e-02  5.53722344e-02
 -1.29731104e-01  7.21879900e-02  2.94518769e-01 -2.73417998e-02
 -1.16087489e-01 -1.24761432e-01  1.07221857e-01  1.42989084e-01
  2.62915760e-01 -2.84165740e-01 -7.85332769e-02  3.02872099e-02
 -8.85303691e-02 -1.41589910e-01 -3.91334116e-01 -1.48165211e-01
  2.33074769e-01 -1.19314790e-01 -1.82404649e-02 -1.82417646e-01
  3.93366665e-01 -5.44935353e-02  9.55624953e-02  2.69427508e-01
  6.56656101e-02  2.00236931e-01  6.55067801e-01  9.71940234e-02
 -1.95804015e-01 -2.05503926e-01  2.07624897e-01  1.04869276e-01
 -1.37871072e-01  2.30598301e-02  1.67053118e-01  1.09921560e-01
 -2.22608540e-02 -5.08960664e-01  1.98289290e-01 -1.66526586e-01
  1.02225196e+00 -7.87607804e-02 -6.13323636e-02  4.52696718e-02
 -1.54990315e-01  1.12427346e-01 -4.45787348e-02  2.24724531e-01
 -5.44509292e-01  7.67792091e-02  8.69402364e-02 -1.30405918e-01
 -1.54974069e-02  7.24712908e-02  8.60974118e-02 -8.41318294e-02
 -1.57631740e-01  1.58924505e-01 -2.23711193e-01 -3.44238384e-03
  3.23487446e-02 -1.14533290e-01  1.91928178e-01  3.60949449e-02
 -1.00497074e-01 -1.65783629e-01 -1.49914175e-01 -4.80099861e-03
 -1.51039995e-02 -1.17269820e-02 -5.73633254e-01 -6.51216740e-03
  1.09411485e-01 -1.93361655e-01 -7.37083480e-02  2.65996549e-02
 -3.80702354e-02 -4.36476395e-02 -6.92263246e-01 -2.78635956e-02
  2.37583965e-01 -2.63847243e-02 -4.03250599e+00 -9.46602821e-02
 -1.31180594e-02 -2.08073631e-02  1.21134631e-02  2.62942225e-01
 -5.11962436e-02  1.66434273e-01  5.31476662e-02  3.49964142e-01
  1.70244709e-01  5.24205565e-02 -1.09102363e-02 -9.91822034e-02
 -1.68234199e-01  1.30657628e-01  1.33124590e-01  6.78463727e-02
 -3.07000190e-01  1.76159292e-01  1.72963440e-02 -2.39208207e-01
  4.74029854e-02  4.37368937e-02  2.22894281e-01 -2.76341081e-01
 -1.47992656e-01 -1.06497757e-01 -8.93560499e-02  5.70363030e-02
  1.78833589e-01 -4.49844487e-02 -6.59982562e-01 -9.59262669e-01
  2.29026273e-01 -1.84702471e-01  5.97890429e-02 -1.59952432e-01
  7.99473524e-02  2.30338037e-01  1.22305878e-01  1.26296431e-01
  1.40379250e-01 -2.43813574e-01  5.69045395e-02 -1.25950500e-01
  3.03024709e-01  3.77956390e-01 -4.72520828e-01  1.02233815e+00
  2.47070123e-03  1.19321957e-01 -1.51424512e-01  1.93584822e-02
 -1.53161258e-01  1.31424963e-01 -1.01068772e-01 -2.30139330e-01
 -9.82715338e-02 -3.99643093e-01 -1.15356788e-01 -8.22100490e-02
  1.67464721e+00 -6.87463507e-02 -2.20329076e-01 -6.95713535e-02
 -1.44138709e-01  6.83895648e-02 -4.00163949e-01  5.25256813e-01
  3.38711709e-01  2.86139809e-02 -1.82811692e-01 -1.71447814e-01
 -2.68520296e-01  2.00619742e-01  3.00548449e-02  8.52841437e-02
  3.35082263e-02  1.00461602e-01 -1.09288551e-01 -1.17227219e-01
 -1.47704873e-02 -2.64383167e-01  1.09089114e-01 -2.36101210e-01
 -1.40311286e-01 -1.06518626e-01 -3.06288868e-01 -3.56540233e-02
  2.62547225e-01 -4.62918170e-02  4.32858728e-02 -1.84450194e-01
  2.46895272e-02 -1.11376375e-01 -1.58682215e+00  1.49359241e-01
 -1.13070823e-01  4.29807231e-02 -6.19902089e-02  1.67489856e-01
 -5.51720485e-02  3.59599948e-01  1.03960879e-01  1.52522758e-01
  5.25762625e-02 -3.04857820e-01  1.59447849e-01 -3.46530899e-02
 -8.10912345e-03  2.61172429e-02  1.50732934e-01 -2.26882279e-01
 -1.52495084e-02 -2.68992126e-01 -5.85829690e-02  7.15275034e-02
  7.44220167e-02 -2.93842535e-02  2.41328478e-01 -3.16450447e-01
  6.56941310e-02  5.40420823e-02  1.43328914e-02  1.11755729e-02
 -1.35892499e-02 -2.29077518e-01  1.33896256e-02 -6.16332181e-02
  4.69369181e-02  5.11500537e-02 -9.25058722e-02  7.30528384e-02
  1.22595869e-01  3.84290993e-01  1.38285905e-01 -9.78531763e-02]",Hedge fund investor Dan Niles says Apple is now his largest single stock short,1
2023-09-07,"[-2.17090100e-01 -1.73069000e-01 -2.55419493e-01  1.62761599e-01
  2.93170586e-02 -2.06307545e-01 -1.68062046e-01  4.78777662e-02
  5.83310187e-01 -1.40260160e-02 -1.01453014e-01 -5.01364052e-01
 -1.57693326e-01  3.74533818e-03  4.05267447e-01  5.09478375e-02
 -7.17916898e-03  9.53753665e-02  1.76889539e-01  1.58584103e-01
 -1.24002010e-01  5.73958606e-02 -1.65291682e-01  7.75980353e-02
 -1.84142336e-01 -1.86396480e-01  4.15414304e-01  3.70259732e-02
 -3.34716029e-02 -1.58591107e-01  2.04562142e-01  6.31435812e-02
 -1.70855746e-01  2.37801578e-02  1.53002754e-01  7.17659369e-02
  7.92818367e-02  2.25993723e-01  8.49073529e-02 -2.13294819e-01
  1.50487125e-01 -2.22577713e-02 -4.48707730e-01 -3.02609742e-01
 -3.67210895e-01  4.67227511e-02  2.59919673e-01  1.72591601e-02
 -5.44595532e-02  1.64562762e-01 -2.13200346e-01  3.19823772e-01
  1.01996168e-01  3.05586457e-01 -2.16559991e-02 -1.60610989e-01
 -1.68840284e-04 -3.02469563e-02  2.82055847e-02  1.31992877e-01
  1.46995202e-01 -1.06021523e-01 -3.83816540e-01  9.62664112e-02
 -4.93197963e-02 -1.54850826e-01  3.47687751e-01  2.56508648e-01
  2.62961816e-02 -1.87983718e-02 -2.04782002e-02  8.98948461e-02
  2.20569745e-01 -4.03820910e-02 -4.42918763e-02  1.51763642e-02
  4.61977035e-01 -3.76229376e-01 -6.96409121e-02  8.02138522e-02
 -1.47927001e-01  1.85538515e-01  3.65034014e-01 -1.54813811e-01
 -1.17968954e-01 -2.07099348e-01  1.91972747e-01  1.53005093e-01
  2.20205024e-01 -1.32246688e-01 -7.54321218e-02 -4.76257019e-02
 -1.58634298e-02  2.63782348e-02 -4.62535799e-01 -1.60165474e-01
  1.93487167e-01 -1.78233102e-01 -3.22903171e-02 -3.33013870e-02
  3.62184644e-01 -9.51462891e-03  8.94984379e-02  2.15811849e-01
 -1.62713311e-03  2.21407160e-01  5.70339799e-01 -1.21105067e-01
 -2.09831282e-01 -1.84131101e-01  1.36970460e-01  2.32309531e-02
 -4.21628095e-02 -1.56723149e-02  2.19919503e-01  3.18506025e-02
 -1.22215152e-02 -7.59616375e-01  1.74247161e-01 -9.38737318e-02
  6.83170974e-01 -1.73855916e-01  3.78524070e-04  4.78976220e-02
 -1.23985581e-01  1.32829428e-01 -9.55897663e-03  2.46279493e-01
 -5.48504651e-01  5.97173385e-02  8.54653716e-02 -1.61007881e-01
 -6.15688786e-02  1.72353461e-01  6.90656230e-02 -4.99134324e-02
 -2.16537073e-01  1.22860245e-01 -2.26184592e-01 -1.09491490e-01
  3.62708978e-02 -1.11190617e-01  6.89958781e-02  3.64082828e-02
 -8.49101096e-02 -2.06784174e-01 -2.19016269e-01 -7.52201304e-04
  9.44355596e-03  1.23079404e-01 -6.28728032e-01 -1.41697060e-02
  8.59772265e-02 -8.92781243e-02 -3.42017449e-02  9.92132202e-02
 -1.87762827e-01 -6.21043071e-02 -6.37128830e-01  2.88957376e-02
  1.93129152e-01 -5.74180409e-02 -4.05453253e+00 -1.59273520e-01
 -2.48568039e-02 -4.85090464e-02  5.85834496e-02  4.23788160e-01
  6.27807574e-03  2.05756173e-01 -3.28624547e-02  3.86304975e-01
  8.17237496e-02  1.96507663e-01 -8.31310451e-02 -1.65275842e-01
 -9.69517678e-02  1.80040702e-01  1.52214244e-01  1.77855358e-01
 -2.46531531e-01  2.41392851e-01 -2.95018684e-03 -1.79008380e-01
  6.66993633e-02 -3.86700556e-02  1.67063266e-01 -1.79853290e-01
  6.26114756e-03 -6.57282993e-02 -1.21818975e-01  4.84992899e-02
  1.13687664e-01 -1.89942271e-01 -6.20938659e-01 -7.78949916e-01
  2.85218894e-01 -1.54547408e-01  4.42348942e-02 -1.67473733e-01
  1.12094395e-01  1.95513815e-01  1.77748904e-01  1.23093538e-01
  1.83747783e-01 -3.22113007e-01 -3.56513262e-02 -1.03075229e-01
  2.22530797e-01  4.71564740e-01 -3.48800778e-01  8.49362433e-01
  5.84315993e-02  1.14028692e-01 -6.53955266e-02 -1.37404576e-01
 -1.87197909e-01  1.10024616e-01 -2.16356486e-01 -1.44220218e-01
 -1.43306643e-01 -2.61882305e-01 -1.14092290e-01 -8.03359151e-02
  2.11046219e+00 -1.15352087e-01 -2.31473699e-01 -5.75562678e-02
 -1.47340685e-01  1.18433110e-01 -2.79972315e-01  4.92807984e-01
  2.50976712e-01  1.02879733e-01 -5.12487441e-02 -2.19527021e-01
 -2.99375802e-01  1.18747905e-01  3.00306156e-02  1.96253091e-01
 -1.17460126e-02  8.94455332e-03 -1.69903412e-01 -1.42367259e-01
 -1.15145743e-02 -1.21457927e-01  7.96623826e-02 -1.80311888e-01
 -1.02740161e-01 -9.77623910e-02 -3.50926220e-01 -5.71633093e-02
  2.58043826e-01 -1.00640520e-01  2.47726850e-02 -1.62161306e-01
 -2.26557087e-02 -9.89249200e-02 -1.70999110e+00  1.51963890e-01
 -5.68386093e-02  9.39868949e-03 -2.77816108e-03  1.45902678e-01
 -2.31021985e-01  3.78932118e-01  1.95767969e-01  1.25191763e-01
  9.00735110e-02 -2.95177042e-01  2.02941999e-01 -1.68012649e-01
 -3.57584544e-02  4.20551673e-02  3.76812257e-02 -2.42256090e-01
  1.22167297e-01 -2.85136551e-01 -1.12953506e-01  2.98369750e-02
  5.95151354e-03 -5.77339046e-02  1.65576756e-01 -2.08571687e-01
 -5.99645115e-02  8.35930631e-02  5.21819331e-02  8.54399949e-02
  4.14890721e-02 -1.85308263e-01  2.19408289e-01  7.74401333e-03
  8.34283382e-02  1.08416595e-01 -1.77982837e-01  9.70322341e-02
  2.40876541e-01  3.54660243e-01  1.82253897e-01 -1.02988677e-02]",G-III Apparel Group (GIII): A Closer Look at Its Undervalued Status,3
2023-09-07,"[-3.48259062e-01 -2.01653987e-01 -2.84816504e-01  1.23998664e-01
  1.25340313e-01 -2.11323321e-01 -1.68074340e-01  1.10760204e-01
  5.39007962e-01 -7.57326931e-02 -3.39500420e-02 -4.18412119e-01
 -1.33978277e-01 -3.63643840e-02  3.84375453e-01  3.68914008e-02
  5.82006946e-02 -8.47132970e-03  1.67614922e-01  2.18933359e-01
 -1.47827655e-01  4.74898778e-02 -2.13540554e-01  1.30781278e-01
 -1.14662960e-01 -1.79369345e-01  4.35606092e-01  8.36557224e-02
 -8.90400782e-02 -1.87513456e-01  1.66977718e-01  8.26486722e-02
 -5.36762327e-02  1.18853133e-02  4.60774787e-02  6.98727295e-02
  1.68760732e-01  1.77416340e-01  3.52627300e-02 -1.97680563e-01
  1.47338137e-01 -3.95678692e-02 -4.34010983e-01 -2.73132980e-01
 -1.07609250e-01  1.46209663e-02  2.07522631e-01 -2.21681991e-03
 -5.19106649e-02  3.06355178e-01 -7.13531077e-02  3.61036956e-01
 -4.73510474e-02  3.23914826e-01 -2.00051554e-02 -1.00708693e-01
  6.72776252e-02 -5.57344928e-02 -4.73487657e-03  5.28236702e-02
  1.21343002e-01 -5.77456784e-03 -3.69431973e-01  8.59114453e-02
 -1.57387424e-02 -1.35013506e-01  2.13679522e-01  2.16420159e-01
  8.38386193e-02  8.19902942e-02 -7.65803158e-02  8.66319686e-02
  1.29061148e-01 -1.54859185e-01 -7.45568871e-02 -2.56958008e-02
  3.24321717e-01 -3.35305840e-01 -2.49550547e-02  9.59237069e-02
 -1.36245683e-01  1.76717192e-01  2.86852986e-01 -2.02660561e-02
 -1.83333039e-01 -1.82854444e-01  1.39511138e-01  1.56526119e-01
  2.19883442e-01 -2.92870104e-01 -1.31221175e-01  1.31247103e-01
 -5.32651730e-02 -1.14162259e-01 -4.99068469e-01 -1.43750116e-01
  1.78940445e-01 -1.20162830e-01  7.15492666e-03 -9.32360068e-02
  3.53391051e-01 -5.67682162e-02  1.38663650e-01  3.25815737e-01
  5.03178360e-03  1.88935801e-01  6.91967428e-01  1.47101104e-01
 -2.40697920e-01 -3.24098676e-01  3.02323669e-01  2.11035743e-01
  1.32705625e-02  1.04492120e-02  2.25511864e-01  3.75848562e-02
  7.08649284e-04 -5.10092437e-01  2.32662305e-01 -8.01670402e-02
  1.05993009e+00 -6.11962676e-02 -1.17402881e-01  1.66438334e-02
 -1.99234009e-01  7.21487328e-02  6.23897240e-02  2.02794164e-01
 -5.30296743e-01  1.88165545e-01  6.22539856e-02 -8.98131803e-02
 -6.26604855e-02  1.26726896e-01  6.82086349e-02 -2.88234763e-02
 -1.88752890e-01  1.26776293e-01 -2.88470924e-01 -2.56172307e-02
  1.16859563e-01 -1.49576783e-01  1.53437391e-01  3.33698206e-02
 -1.58452138e-01 -1.31949589e-01 -9.90576670e-02 -3.30686681e-02
  5.04228054e-03  3.95798720e-02 -6.38752759e-01  2.37447079e-02
  9.29755270e-02 -2.19283745e-01  1.84094552e-02  1.23842619e-01
  1.32114841e-02 -8.08060542e-02 -7.08747149e-01 -6.00849465e-03
  2.41220862e-01 -5.57731465e-02 -3.84006357e+00 -7.30787143e-02
 -4.94136140e-02  9.35633481e-02  4.27438021e-02  2.86776900e-01
  7.47447759e-02  1.44667059e-01  6.89988434e-02  3.48381490e-01
  1.00415342e-01  4.76100817e-02 -2.40673125e-02 -1.66777045e-01
 -1.38180271e-01  1.89655691e-01  1.34888992e-01  6.25144541e-02
 -3.14505756e-01  8.73566270e-02  5.04781865e-02 -2.16073543e-01
  6.45672157e-03  1.18335783e-01  2.41773710e-01 -1.74916595e-01
 -1.07769601e-01 -8.51565003e-02 -1.83630377e-01  2.25600097e-02
  2.02637136e-01 -1.17809750e-01 -6.55358911e-01 -8.78556609e-01
  2.30144024e-01 -1.37579203e-01  4.44266126e-02 -1.52192444e-01
  6.63659871e-02  1.43939137e-01  9.35488865e-02  2.25327298e-01
  1.70807481e-01 -2.54621834e-01 -1.72389001e-02 -1.20398678e-01
  3.26930225e-01  3.59773070e-01 -4.25414085e-01  1.22026765e+00
 -5.00306115e-02  1.12774253e-01 -5.48392236e-02  6.08382970e-02
 -1.73790529e-01  1.36470646e-01 -1.27384886e-01 -2.37169489e-01
 -1.33754134e-01 -3.82175684e-01 -8.45378786e-02 -5.02758287e-02
  1.66489100e+00 -1.22098222e-01 -2.52684981e-01 -5.75965419e-02
 -2.25508988e-01  8.50172341e-02 -3.73973638e-01  4.99816805e-01
  2.41690129e-01  8.31959918e-02 -2.11219773e-01 -1.55527934e-01
 -2.96999633e-01  1.41581371e-01  6.98689446e-02  2.17791766e-01
  1.97923854e-02  3.62434424e-02 -1.46856904e-01 -5.64809926e-02
 -2.68756021e-02 -2.80704647e-01  7.48075545e-02 -2.68375963e-01
 -1.07096538e-01 -1.52350038e-01 -3.08902979e-01  4.10829149e-02
  2.15276182e-01 -8.63169953e-02  3.35887782e-02 -2.08703578e-01
 -6.23736531e-03 -1.66637093e-01 -1.58417106e+00  4.12331186e-02
 -7.69051388e-02 -3.80812417e-04 -6.81098625e-02  1.97169945e-01
 -4.99761067e-02  4.00282562e-01  1.34406328e-01  1.72742024e-01
  7.61477351e-02 -2.93726444e-01  1.70437798e-01 -1.07286200e-01
  6.18375503e-02 -2.46364288e-02  1.59030005e-01 -1.95152014e-01
  6.22186102e-02 -2.54442602e-01 -1.83422230e-02  4.05263230e-02
  3.03889941e-02  1.40942782e-02  2.37596214e-01 -2.99700141e-01
  1.22839719e-01  1.45991417e-02  4.54462618e-02  7.90566951e-02
  9.90855098e-02 -1.93149790e-01  7.01897144e-02 -1.10014319e-01
  1.14567213e-01  4.38715145e-02 -9.43156928e-02  9.34320465e-02
  1.18143350e-01  4.16311324e-01  1.62339658e-01 -1.31097451e-01]",Stock market today: Asian shares track decline on Wall St as Japan cuts GDP estimate for 2nd quarter,1
2023-09-07,"[-2.76304811e-01 -1.74314365e-01 -2.70230561e-01  1.59953967e-01
  3.84759307e-02 -2.37846062e-01 -1.22710742e-01 -7.01888055e-02
  5.55560827e-01 -8.58646110e-02 -1.15207948e-01 -4.74794388e-01
 -1.24434128e-01  2.39763651e-02  4.94642377e-01  6.76272288e-02
  4.28358838e-02 -6.88105635e-03  2.20485210e-01  7.78788328e-02
 -5.85708432e-02  9.38189924e-02 -8.33119303e-02  5.50144576e-02
 -1.46495551e-01 -2.71134377e-01  3.55095714e-01  1.10172980e-01
 -3.47900502e-02 -2.09384337e-01  2.05540612e-01  9.54139605e-02
 -1.25630707e-01  2.66760215e-02  1.18385330e-01  8.19951072e-02
  1.03763668e-02  2.04323709e-01  2.99011841e-02 -1.72956213e-01
  2.19938576e-01 -4.91331667e-02 -4.33535218e-01 -2.84071565e-01
 -3.25626343e-01  1.14398375e-01  2.39344910e-01  3.62265557e-02
 -9.51293930e-02  1.56101897e-01 -1.63957909e-01  3.24810177e-01
  1.03863291e-01  2.18140036e-01 -9.49729457e-02 -1.89656228e-01
  1.16892569e-02  8.30099825e-03  6.28894717e-02  1.27607971e-01
  1.63092613e-01 -4.22971435e-02 -2.78958172e-01  8.06450993e-02
 -1.04730558e-02 -2.32140645e-01  3.41350168e-01  2.79755592e-01
  6.32842183e-02 -5.43101951e-02  9.67698265e-03  6.97930455e-02
  2.28356227e-01 -6.85115233e-02 -8.82718489e-02 -5.79712801e-02
  3.83693576e-01 -4.36355233e-01 -5.81698865e-02 -1.06395837e-02
 -1.50955975e-01  1.02813676e-01  2.85769969e-01 -4.43204045e-02
 -1.07711181e-01 -2.37634391e-01  2.31492996e-01  1.54410779e-01
  2.25615636e-01 -1.76751435e-01 -8.64807516e-02  1.91606563e-02
 -1.18702110e-02  5.11685051e-02 -4.57889497e-01 -1.99340194e-01
  2.00417727e-01 -2.19974935e-01  5.82543015e-03 -9.49310511e-02
  3.11333537e-01 -7.63267055e-02  8.60791728e-02  2.37917602e-01
  5.21963984e-02  1.60256162e-01  5.92200935e-01 -3.36972810e-02
 -2.18325913e-01 -1.47240371e-01  2.68002301e-01  7.74493814e-02
 -7.45265335e-02  1.88885978e-03  2.25848809e-01  8.32057968e-02
 -1.89627632e-02 -5.61374664e-01  2.16869622e-01 -1.58697039e-01
  6.66802227e-01 -1.16340958e-01 -8.27951450e-03  6.75029233e-02
 -1.96612045e-01  1.47173032e-01 -3.33902054e-02  2.95255214e-01
 -5.16057432e-01  5.87737635e-02  7.56816491e-02 -7.62645081e-02
  1.29671674e-02  9.24216807e-02  3.72634269e-02 -2.77077761e-02
 -1.83041632e-01  1.14383012e-01 -2.60561466e-01 -1.01141268e-02
  5.51060028e-02 -1.13761649e-01  1.77603170e-01  4.55016643e-03
 -1.37846589e-01 -2.47403517e-01 -1.51437536e-01 -2.84136329e-02
  1.13267386e-02  7.88562149e-02 -5.81345379e-01  3.74189429e-02
  1.78635389e-01 -1.52360961e-01  5.41306287e-02  4.68252227e-02
 -4.66239564e-02 -9.67799649e-02 -6.08713388e-01  2.79974006e-02
  1.66217193e-01  2.72846408e-02 -4.08228493e+00 -1.37813717e-01
 -2.11266521e-02 -5.87476641e-02  6.18115347e-03  2.91099429e-01
 -7.91601464e-03  2.38351420e-01 -2.71211918e-02  3.65851969e-01
  1.15912080e-01  1.77664772e-01 -1.40432030e-01 -1.25563130e-01
 -1.40102386e-01  1.71574295e-01  1.51528567e-01  8.09281021e-02
 -3.86085868e-01  2.25389794e-01  4.66167703e-02 -2.18955204e-01
  2.53099445e-02  8.00304487e-03  1.00690357e-01 -2.44471341e-01
  2.94148526e-03 -1.21698231e-01 -1.71950892e-01  7.61805475e-02
  1.55376256e-01 -1.44525468e-01 -6.47928774e-01 -9.02226329e-01
  3.06740284e-01 -1.73541486e-01  5.18784672e-02 -1.01705104e-01
  7.09585994e-02  2.15936914e-01  1.67234197e-01  8.02652687e-02
  2.62557834e-01 -1.86934873e-01  1.94581524e-02 -1.10424310e-01
  1.90516636e-01  3.82495522e-01 -4.19428527e-01  9.83389616e-01
  9.30380821e-02  1.31672025e-01 -1.06531546e-01 -1.21979080e-01
 -7.38101006e-02  1.96362168e-01 -1.51416734e-01 -1.72042340e-01
 -1.64122880e-01 -3.24198008e-01 -1.59351811e-01 -9.13988724e-02
  1.83814669e+00 -9.04620737e-02 -1.87693655e-01  1.14439372e-02
 -1.00203171e-01  1.07130617e-01 -4.44782615e-01  4.94481444e-01
  2.71765620e-01  1.01201208e-02 -1.57586813e-01 -2.19294056e-01
 -2.43737489e-01  1.94304764e-01  3.55763622e-02  1.16566196e-01
 -2.42437162e-02  4.90416586e-03 -1.86735734e-01 -9.36071798e-02
  7.14881420e-02 -2.89456904e-01  1.23921342e-01 -3.20211589e-01
 -1.42941952e-01 -8.59394148e-02 -3.27676475e-01 -6.51959032e-02
  3.09254169e-01 -1.40082404e-01 -7.19496533e-02 -1.98873028e-01
 -5.68421334e-02 -1.10450417e-01 -1.55938101e+00  1.29108652e-01
 -9.01704431e-02  1.46468684e-01 -1.90071892e-02  1.55244410e-01
 -1.75709367e-01  3.99625540e-01  2.43633538e-01  1.01129144e-01
  1.18174642e-01 -2.59398848e-01  1.41584739e-01 -9.29442570e-02
 -7.50410855e-02  3.22103463e-02  8.54930580e-02 -2.56172806e-01
  7.95659199e-02 -2.82107085e-01 -1.17625766e-01  2.96524130e-02
  4.76603070e-03 -8.64785388e-02  1.30709589e-01 -3.02579761e-01
 -1.74978450e-02  3.37450951e-02  3.91596928e-02  9.01769623e-02
 -1.01897283e-03 -2.28636816e-01  5.13675362e-02 -1.82678215e-02
  7.98425674e-02  7.99168795e-02 -1.24160618e-01  6.57923520e-02
  2.40651399e-01  3.95562887e-01  1.48650944e-01 -1.26438871e-01]",Emeren Group (NYSE:SOL) May Have Issues Allocating Its Capital,5
